0x125d	0x3f00	0x6bf4	0x6bf4
0x1272	0x3f0f	0x6c2f	0x6c2f
0x1287	0x129e	0x6c6a	0x6c6a
0x133f	0x1356	0x6ca5	0x6ca5
0x13f0	0x3fc2	0x6cd8	0x6cd8
0x1405	0x141c	0x6d09	0x6d09
0x1447	0x145e	0x6d3a	0x6d3a
0x1471	0x1488	0x6d5b	0x6d5b
0x14c0	0x14d7	0x6d96	0x6d96
0x14f3	0x40b2	0x6dc7	0x6dc7
0x1508	0x151f	0x6df8	0x6df8
0x15b9	0x15d0	0x6e2b	0x6e2b
0x15ec	0x1603	0x6e4c	0x6e4c
0x1616	0x162d	0x6e6d	0x6e6d
0x1649	0x1660	0x6ea0	0x6ea0
0x1673	0x168a	0x6ec1	0x6ec1
0x16a6	0x42aa	0x6ee2	0x6ee2
0x16bb	0x42b3	0x6f15	0x6f15
0x16d0	0x42b9	0x6f46	0x6f46
0x16e5	0x42bf	0x6f77	0x6f77
0x16fa	0x42ce	0x6fb2	0x6fb2
0x170f	0x1726	0x6fe3	0x6fe3
0x1742	0x175a	0x7004	0x7004
0x1866	0x187d	0x7025	0x7025
0x18ae	0x18c5	0x7056	0x7056
0x18e1	0x18f8	0x7087	0x7087
0x190b	0x4c0f	0x70a8	0x70a8
0x1920	0x1937	0x70d9	0x70d9
0x1953	0x196a	0x70fa	0x70fa
0x1995	0x19ac	0x711b	0x711b
0x19c8	0x19df	0x713c	0x713c
0x1a79	0x4d61	0x716d	0x716d
0x1a8e	0x4d67	0x719e	0x719e
0x1aa3	0x1aba	0x75d	0x75d
0x1adc	0x4dd5	0x71cf	0x71cf
0x1af1	0x4de4	0x720a	0x720a
0x1b06	0x4dea	0x723b	0x723b
0x1b0f	0x1b25	0x7276	0x7276
0x1b47	0x51af	0x7297	0x7297
0x1b5c	0x1b73	0x72d2	0x72d2
0x1b86	0x5209	0x111d	0x111d
0x1b9b	0x5297	0x72f3	0x72f3
0x1bb0	0x1bc7	0x7314	0x7314
0x1bda	0x5378	0x7335	0x7335
0x1bef	0x1c06	0x7366	0x7366
0x1c31	0x53c9	0x7399	0x7399
0x1c46	0x1c5d	0x73ca	0x73ca
0x1c70	0x1c87	0x73eb	0x73eb
0x1ca9	0x555b	0x740c	0x740c
0x1cbe	0x1cd5	0x7447	0x7447
0x1cf1	0x558a	0x7482	0x7482
0x1d06	0x1d1d	0x74b5	0x74b5
0x1dfc	0x3c45	0x1e0a	0x1e0a
0x226b	0x55a8	0x2278	0x2278
0x22b5	0x449f	0x22c2	0x22c2
0x2331	0x5602	0x2354	0x2354
0x2331	0x5602	0x750c	0x2354
0x23a1	0x56c2	0x23ac	0x23ac
0x23ac	0x589b	0x23b9	0x23b9
0x2730	0x58f8	0x2746	0x2746
0x27b9	0x3c45	0x27e7	0x27e7
0x27f0	0x55a8	0x2808	0x2808
0x2a1c	0x2459	0x2a8e	0x2a8e
0x2c4e	0x58f8	0x2c64	0x2c64
0x2dab	0x3c45	0x2db9	0x2db9
0x2def	0x5602	0x2e37	0x2e3e
0x2def	0x5602	0x2e3e	0x2e3e
0x2e3e	0x55a8	0x2e56	0x2e56
0x2e64	0x3c45	0x2e72	0x2e72
0x2ef1	0x3c45	0x2eff	0x2eff
0x2f69	0x3c45	0x2f77	0x2f77
0x30b7	0x3c45	0x30c3	0x30c3
0x326f	0x2e64	0x327a	0x327a
0x3281	0x38ea	0x328c	0x328c
0x32a4	0x3c45	0x32b2	0x32b2
0x32b2	0x56c2	0x32f6	0x32f6
0x32f6	0x2e64	0x3300	0x3300
0x3340	0x38ea	0x334a	0x334a
0x3387	0x2dab	0x3391	0x3391
0x34c5	0x2459	0x34fc	0x34fc
0x3626	0x58f8	0x369a	0x369a
0x36ed	0x449f	0x757b	0x757b
0x37e8	0x2f69	0x37f4	0x37f4
0x37fc	0x38ea	0x3806	0x3806
0x380f	0x2dab	0x3819	0x3819
0x38ea	0x3c45	0x38f8	0x38f8
0x3a35	0x2e64	0x3a3f	0x3a3f
0x3a4e	0x55a8	0x3a6f	0x3a6f
0x3a4e	0x55a8	0x7611	0x3a6f
0x3adb	0x3c45	0x3ae9	0x3ae9
0x3e97	0x55a8	0x3ea4	0x3ea4
0x3ec7	0x589b	0x3ed5	0x3ed5
0x3f1e	0x59d8	0x3f2d	0x3f2d
0x3fc8	0x3c45	0x3fd6	0x3fd6
0x4195	0x55a8	0x41a2	0x41a2
0x4380	0x5db3	0x447f	0x447f
0x449f	0x3c45	0x44ad	0x44ad
0x45e2	0x38ea	0x45ee	0x45ee
0x49bd	0x5e31	0x49c7	0x49c7
0x49c7	0x5a07	0x49d4	0x49d4
0x4a0f	0x49f2	0x4a1f	0x4a1f
0x4a0f	0x49f2	0x7763	0x4a1f
0x4a1f	0x55a8	0x4a31	0x4a31
0x4a1f	0x55a8	0x7788	0x4a31
0x4abe	0x2459	0x4af6	0x4af6
0x4da0	0x4db5	0x4dbc	0x4dc3
0x4da0	0x4db5	0x4dc3	0x4dc3
0x4e4e	0x4d6d	0x4e5e	0x4e5e
0x4e87	0x3c45	0x4e92	0x4e92
0x4e92	0x5ab8	0x4ea0	0x4ea0
0x537e	0x3c45	0x5392	0x53c0
0x537e	0x3c45	0x53c0	0x53c0
0x5482	0x589b	0x548f	0x548f
0x56c2	0x3c45	0x56ce	0x56ce
0x573d	0x5d62	0x5796	0x5796
0x5796	0x3f1e	0x57a4	0x57a4
0x5a07	0x5e31	0x5a0f	0x5a0f
0x5a43	0x589b	0x5a57	0x5a57
0x5a70	0x589b	0x5a8b	0x5a8b
0x5a94	0x589b	0x5aa9	0x5aa9
0x5aa9	0x589b	0x5a8b	0x5a8b
0x5aca	0x3c45	0x5ad8	0x5ad8
0x5ad8	0x38ea	0x5ae4	0x5ae4
0x5aea	0x2f69	0x5af4	0x5af4
0x5e21	0x5e4f	0x79d5	0x79d5
