0x40	0x40
0x0	0x0
0x3f	0x3f
0x60	0x60
0x1f	0x1f
0x4	0x4
0xf	0xf
0x2	0x2
0x5	0x5
0x7	0x7
0x8	0x8
0xd	0xd
0x10	0x10
0x12	0x12
0x14	0x14
0x19	0x19
0x24	0x24
0x2a	0x2a
0x2c	0x2c
0x2f	0x2f
0x36	0x36
0x38	0x38
0x3a	0x3a
0x3c	0x3c
0x3d	0x3d
0x44	0x44
0x49	0x49
0x4b	0x4b
0x4c	0x4c
0x4d	0x4d
0x51	0x51
0x54	0x54
0x57	0x57
0x58	0x58
0x59	0x59
0x5b	0x5b
0x5c	0x5c
0x5f	0x5f
0x66	0x66
0x67	0x67
0x6b	0x6b
0x6f	0x6f
0x73	0x73
0x75	0x75
0x76	0x76
0x7a	0x7a
0x80	0x80
0x83	0x83
0x88	0x88
0x8b	0x8b
0x8c	0x8c
0x8e	0x8e
0x90	0x90
0x92	0x92
0x93	0x93
0x96	0x96
0x99	0x99
0x9d	0x9d
0x9e	0x9e
0xa0	0xa0
0xa4	0xa4
0xa6	0xa6
0xa7	0xa7
0xab	0xab
0xb1	0xb1
0xb4	0xb4
0xb7	0xb7
0xb8	0xb8
0xb9	0xb9
0xbc	0xbc
0xbd	0xbd
0xbe	0xbe
0xc2	0xc2
0xc8	0xc8
0xc9	0xc9
0xcb	0xcb
0xcd	0xcd
0xcf	0xcf
0xd0	0xd0
0xd1	0xd1
0xd2	0xd2
0xfe	0xfe
0x100	0x100
0x101	0x101
0x103	0x103
0x105	0x105
0x107	0x107
0x108	0x108
0x109	0x109
0x10a	0x10a
0x10b	0x10b
0x10d	0x10d
0x112	0x112
0x114	0x114
0x117	0x117
0x119	0x119
0x11c	0x11c
0x11e	0x11e
0x11f	0x11f
0x121	0x121
0x123	0x123
0x125	0x125
0x126	0x126
0x127	0x127
0x128	0x128
0x12a	0x12a
0x12c	0x12c
0x12e	0x12e
0x12f	0x12f
0x130	0x130
0x131	0x131
0x136	0x136
0x138	0x138
0x13a	0x13a
0x13f	0x13f
0x140	0x140
0x142	0x142
0x145	0x145
0x147	0x147
0x148	0x148
0x14a	0x14a
0x14c	0x14c
0x14f	0x14f
0x153	0x153
0x154	0x154
0x156	0x156
0x157	0x157
0x15b	0x15b
0x161	0x161
0x162	0x162
0x163	0x163
0x165	0x165
0x166	0x166
0x16a	0x16a
0x16b	0x16b
0x16f	0x16f
0x170	0x170
0x178	0x178
0x17a	0x17a
0x17b	0x17b
0x17c	0x17c
0x17f	0x17f
0x180	0x180
0x181	0x181
0x185	0x185
0x18b	0x18b
0x18c	0x18c
0x18e	0x18e
0x190	0x190
0x192	0x192
0x193	0x193
0x194	0x194
0x195	0x195
0x196	0x196
0x198	0x198
0x19c	0x19c
0x1a1	0x1a1
0x1a3	0x1a3
0x1a5	0x1a5
0x1a7	0x1a7
0x1a8	0x1a8
0x1aa	0x1aa
0x1ab	0x1ab
0x1af	0x1af
0x1b4	0x1b4
0x1b8	0x1b8
0x1bd	0x1bd
0x1c1	0x1c1
0x1c6	0x1c6
0x24d	0xd
0x24d	0x253
0x24f	0x256
0x24f	0x1e
0x251	0x253
0x251	0x259
0xd9S0x7e	0xd9
0xfaS0x7e	0xfa
0x1eaS0x1b3	0x1ea
0x1edS0x1b3	0x1ed
0x1eeS0x1b3	0x1ee
0x211S0x1b3	0x211
0x213S0x1b3	0x213
0x215S0x1b3	0x215
0x21bS0x1b3	0x21b
0x21cS0x1b3	0x21c
0xd9S0x29	0xd9
0xfaS0x29	0xfa
0x32	0x32
0x86	0x86
0x1bb	0x1bb
0xd5	0xd5
0x1e8	0x1e8
0xd7	0xd7
0x43	0x43
0x6a	0x6a
0x79	0x79
0xaa	0xaa
0xc1	0xc1
0x110	0x110
0x15a	0x15a
0x169	0x169
0x184	0x184
0x19b	0x19b
0x1ae	0x1ae
0x1c0	0x1c0
0x24e	0xd
0x24e	0x253
0x250	0x256
0x250	0x1e
0x252	0x253
0x252	0x259
0x6d	0x6d
0xa2	0xa2
0x47	0x47
0x71	0x71
0x7d	0x7d
0xae	0xae
0xc5	0xc5
0x15e	0x15e
0x172	0x172
0x188	0x188
0x19f	0x19f
0x1b2	0x1b2
0x1c4	0x1c4
0x50	0x50
0x5e	0x5e
0x98	0x98
0x144	0x144
0x1e7	0x1e7
0x63	0x63
0x16e	0x16e
0xfcS0x7e	0xfc
0x218S0x1b3	0x218
0x224S0x1b3	0x224
0xfcS0x29	0xfc
