0x0	30
0x3f	22
0xd	34
0x4a	11
0x6d	6
0x84	6
0xaa	6
0xd5	6
0xe7	6
0x109	6
0x120	6
0x151	6
0x168	6
0x184	6
0x1f8	17
0x232	17
0x276	76
0x2a6	6
0x2e1	14
0x31c	34
0x32a	115
0x3d8	14
0x525	115
0x8be	0
0x4e	16
0x5d	15
0x664	1
0x685	1
0x71	42
0x6a6	1
0x88	35
0x1d6	15
0x6c7	1
0xae	86
0xd9	38
0xeb	70
0x10d	27
0x210	15
0x124	17
0x6e8	64
0x2bd	18
0x155	42
0x723	1
0x16c	35
0x2fa	15
0x188	17
0x744	64
0x3b4	18
0x1de	58
0x45b	18
0x218	58
0x2b0	15
0x23a	844
0x297	9
0x29c	26
0x2aa	14
0x805	15
0x829	15
0x2c7	58
0x302	58
0x360	18
0x389	852
0x49b	5012
0x3be	58
0x464	1178
0x517	18
0x520	14
0x55b	5012
0x8c1	0
0x8c4	0
0x8c7	0
0x8ca	0
0x8cd	0
0x8c0	14
0x65	22
0x98	40
0x118	22
0x149	22
0x17c	22
0x1e	22
0x29	22
0x34	22
0x2ef0x2bd	15
0x2ef0x3b4	15
0x2e80x2bd	17
0x2e80x3b4	17
0x2050x65	15
0x2050x149	15
0x2000x65	12
0x2000x149	12
0x3edB0x2e1	215
0x436B0x3d8	215
0x436B0x1d6	215
0x436B0x210	215
0x436B0x2bd	215
0x436B0x2fa	215
0x436B0x3b4	215
0x436B0x360	215
0x3dfB0x517	718
0x1b8B0x5d	11
0x42dB0x5d	5
0x191B0x5d	17
0x19aB0x5d	20
0x1a4B0x5d	20
0x1b2B0x5d	17
0x1bcB0x5d	15
0x1c4B0x5d	18
0x1cfB0x5d	12
0x412B0x5d	761
0x431B0x5d	6
0x1a1B0x5d	7
0x1abB0x5d	13
0x3dfB0x191B0x5d	718
0x3edB0x1c4B0x5d	215
0x3e5B0x1bcB0x5d	15
0x4e1B0x3e5B0x1bcB0x5d	115
0x4bfB0x3e5B0x1bcB0x5d	15
0x4c7B0x3e5B0x1bcB0x5d	58
0x436B0x4bfB0x3e5B0x1bcB0x5d	215
0x1b8B0x2b0	11
0x42dB0x2b0	5
0x191B0x2b0	17
0x19aB0x2b0	20
0x1a4B0x2b0	20
0x1b2B0x2b0	17
0x1bcB0x2b0	15
0x1c4B0x2b0	18
0x1cfB0x2b0	12
0x412B0x2b0	761
0x431B0x2b0	6
0x1a1B0x2b0	7
0x1abB0x2b0	13
0x3dfB0x191B0x2b0	718
0x3edB0x1c4B0x2b0	215
0x3e5B0x1bcB0x2b0	15
0x4e1B0x3e5B0x1bcB0x2b0	115
0x4bfB0x3e5B0x1bcB0x2b0	15
0x4c7B0x3e5B0x1bcB0x2b0	58
0x436B0x4bfB0x3e5B0x1bcB0x2b0	215
0x1b8B0x8c0	11
0x42dB0x8c0	5
0x191B0x8c0	17
0x19aB0x8c0	20
0x1a4B0x8c0	20
0x1b2B0x8c0	17
0x1bcB0x8c0	15
0x1c4B0x8c0	18
0x1cfB0x8c0	12
0x412B0x8c0	761
0x431B0x8c0	6
0x1a1B0x8c0	7
0x1abB0x8c0	13
