0x40	0x33
0x0	0x0
0x20	0x10
0x3f	0x33
0x1f	0x10
0x4	0x0
0xf	0xc
0x2	0x0
0x5	0x0
0x7	0x0
0x8	0x0
0xc	0xc
0x12	0x10
0x14	0x10
0x15	0x10
0x18	0x10
0x19	0x10
0x1b	0x10
0x22	0x10
0x23	0x10
0x26	0x10
0x29	0x10
0x2a	0x10
0x2b	0x10
0x2f	0x2f
0x35	0x33
0x39	0x33
0x3b	0x33
0x3d	0x33
0x43	0x33
0x45	0x33
0x47	0x33
0x4f	0x33
0x51	0x33
0x66	0x33
0x68	0x33
0x7d	0x33
0x7e	0x33
0x7f	0x33
0x80	0x33
0x84	0x84
0x86	0x84
0x87	0x84
0xaa	0x84
0xac	0x84
0xaf	0x84
0xb1	0x84
0xb4	0x84
0xb7	0x84
0xbb	0x84
0xbd	0x84
0xbf	0x84
0xe3	0x84
0xe5	0x84
0xe9	0x84
0xeb	0x84
0xee	0x84
0xf2	0xf1
0xf4	0xf1
0x109	0xf1
0x10b	0xf1
0x120	0xf1
0x121	0xf1
0x122	0xf1
0x123	0xf1
0x127	0x127
0x129	0x127
0x12a	0x127
0x14d	0x127
0x14f	0x127
0x152	0x127
0x154	0x127
0x157	0x127
0x15a	0x127
0x15e	0x127
0x160	0x127
0x162	0x127
0x186	0x127
0x188	0x127
0x18c	0x127
0x18e	0x127
0x191	0x127
0x195	0x194
0x199	0x194
0x19c	0x194
0x19e	0x194
0x19f	0x194
0x1a1	0x194
0x1a5	0x1a3
0x1a9	0x1a3
0x1ac	0x1a3
0x1ae	0x1a3
0x1af	0x1a3
0x1b1	0x1a3
0x1b7	0x1b3
0x1bc	0x1bb
0x1bf	0x1bb
0x1c2	0x1bb
0x1c5	0x1bb
0x1c7	0x1bb
0x1c8	0x1bb
0x1ca	0x1bb
0x1cf	0x1cc
0x1d1	0x1cc
0x1f2	0x1cc
0x1f4	0x1cc
0x204	0x203
0x207	0x203
0x20a	0x203
0x20d	0x203
0x20f	0x203
0x210	0x203
0x212	0x203
0x217	0x214
0x219	0x214
0x23a	0x214
0x23c	0x214
0x24c	0x24b
0x24f	0x24b
0x270	0x24b
0x272	0x24b
0x276	0x24b
0x27d	0x27c
0x280	0x27c
0x2a1	0x27c
0x2a3	0x27c
0x2a7	0x27c
0x2ae	0x2ad
0x2b2	0x2ad
0x2b5	0x2ad
0x2b8	0x2ad
0x1a2	0x194
0x1b2	0x1a3
0x1ba	0x1b3
0x1cb	0x1bb
0x202	0x1cc
0x213	0x203
0x24a	0x214
0x27b	0x24b
0x2ac	0x27c
0xb	0x0
0x2e	0x10
0x83	0x33
0x126	0xf1
0x2ba	0x2ad
0x32	0x2f
0xf0	0x84
0x193	0x127
0x2b7	0x2ad
0x25	0x10
0xa9	0x84
0xb6	0x84
0xba	0x84
0xe1	0x84
0x14c	0x127
0x159	0x127
0x15d	0x127
0x184	0x127
0x1f9	0x1cc
0x241	0x214
0x10	0x10
0x33	0x33
0xf1	0xf1
0x194	0x194
0x1a3	0x1a3
0x1bb	0x1bb
0x1b3	0x1b3
0x203	0x203
0x2ad	0x2ad
0x1cc	0x1cc
0x24b	0x24b
0x214	0x214
0x27c	0x27c
0x1ff	0x1cc
0x6	0x0
0xe	0xc
0x11	0x10
0x1a	0x10
0x1e	0x10
0x21	0x10
0x28	0x10
0x31	0x2f
0x34	0x33
0x36	0x33
0x37	0x33
0x38	0x33
0x3a	0x33
0x3e	0x33
0x41	0x33
0x42	0x33
0x44	0x33
0x48	0x33
0x49	0x33
0x4a	0x33
0x4b	0x33
0x4c	0x33
0x4d	0x33
0x4e	0x33
0x67	0x33
0xa8	0x84
0xad	0x84
0xae	0x84
0xb2	0x84
0xb3	0x84
0xb5	0x84
0xb9	0x84
0xbe	0x84
0xe0	0x84
0xe2	0x84
0xe6	0x84
0xe7	0x84
0xe8	0x84
0xec	0x84
0xed	0x84
0xef	0x84
0x10a	0xf1
0x14b	0x127
0x150	0x127
0x151	0x127
0x155	0x127
0x156	0x127
0x158	0x127
0x15c	0x127
0x161	0x127
0x183	0x127
0x185	0x127
0x189	0x127
0x18a	0x127
0x18b	0x127
0x18f	0x127
0x190	0x127
0x192	0x127
0x198	0x194
0x1a4	0x1a3
0x1a8	0x1a3
0x1b4	0x1b3
0x1b5	0x1b3
0x1b6	0x1b3
0x1be	0x1bb
0x1cd	0x1cc
0x1ce	0x1cc
0x1f5	0x1cc
0x1f6	0x1cc
0x1f7	0x1cc
0x1f8	0x1cc
0x1fa	0x1cc
0x1fb	0x1cc
0x1fc	0x1cc
0x1fd	0x1cc
0x1fe	0x1cc
0x200	0x1cc
0x201	0x1cc
0x206	0x203
0x215	0x214
0x216	0x214
0x23d	0x214
0x23e	0x214
0x23f	0x214
0x240	0x214
0x242	0x214
0x243	0x214
0x244	0x214
0x245	0x214
0x246	0x214
0x247	0x214
0x248	0x214
0x249	0x214
0x24e	0x24b
0x273	0x24b
0x274	0x24b
0x275	0x24b
0x277	0x24b
0x278	0x24b
0x279	0x24b
0x27a	0x24b
0x27f	0x27c
0x2a4	0x27c
0x2a5	0x27c
0x2a6	0x27c
0x2a8	0x27c
0x2a9	0x27c
0x2aa	0x27c
0x2ab	0x27c
0x2b1	0x2ad
