0x0	0xd
0x0	0x11
0x80	0x9fB0x80
0x11	0x263B0x11
0x34	0x11cB0x34
0x50	0x11cB0x50
0x66	0x9fB0x66
0x95	0x2ca
0x9fB0x80	0xf8B0x80
0xb6B0x80	0x95
0xf8B0x80	0xb6B0x80
0x9fB0x66	0xf8B0x66
0xb6B0x66	0x80
0xf8B0x66	0xb6B0x66
0x263B0x11	0x276B0x11
0x263B0x11	0x273B0x11
0x276B0x11	0x28dB0x11
0x276B0x11	0x28aB0x11
0x28dB0x11	0x1c8B0x28dB0x11
0x29bB0x11	0x2b1B0x11
0x29bB0x11	0x2aeB0x11
0x2b1B0x11	0x1c8B0x2b1B0x11
0x1d9B0x28dB0x11	0x1eeB0x28dB0x11
0x1d9B0x28dB0x11	0x1edB0x28dB0x11
0x1eeB0x28dB0x11	0x20eB0x28dB0x11
0x1eeB0x28dB0x11	0x20dB0x28dB0x11
0x20eB0x28dB0x11	0x222B0x28dB0x11
0x20eB0x28dB0x11	0x225B0x28dB0x11
0x248B0x28dB0x11	0x252B0x28dB0x11
0x248B0x28dB0x11	0x259B0x28dB0x11
0x229B0x28dB0x11	0x248B0x28dB0x11
0x229B0x28dB0x11	0x233B0x28dB0x11
0x1c8B0x28dB0x11	0x1d9B0x28dB0x11
0x1c8B0x28dB0x11	0x1d6B0x28dB0x11
0x233B0x28dB0x11	0x229B0x28dB0x11
0x252B0x28dB0x11	0x259B0x28dB0x11
0x1d9B0x2b1B0x11	0x1eeB0x2b1B0x11
0x1d9B0x2b1B0x11	0x1edB0x2b1B0x11
0x1eeB0x2b1B0x11	0x20eB0x2b1B0x11
0x1eeB0x2b1B0x11	0x20dB0x2b1B0x11
0x20eB0x2b1B0x11	0x222B0x2b1B0x11
0x20eB0x2b1B0x11	0x225B0x2b1B0x11
0x248B0x2b1B0x11	0x252B0x2b1B0x11
0x248B0x2b1B0x11	0x259B0x2b1B0x11
0x229B0x2b1B0x11	0x248B0x2b1B0x11
0x229B0x2b1B0x11	0x233B0x2b1B0x11
0x1c8B0x2b1B0x11	0x1d9B0x2b1B0x11
0x1c8B0x2b1B0x11	0x1d6B0x2b1B0x11
0x233B0x2b1B0x11	0x229B0x2b1B0x11
0x252B0x2b1B0x11	0x259B0x2b1B0x11
0x14bB0x34	0x19fB0x34
0x11cB0x34	0x14bB0x34
0x11cB0x34	0x154B0x34
0x154B0x34	0x16fB0x34
0x154B0x34	0x15eB0x34
0x19fB0x34	0x1b1B0x19fB0x34
0x16fB0x34	0x19fB0x34
0x16fB0x34	0x17fB0x34
0x182B0x34	0x19fB0x34
0x182B0x34	0x18cB0x34
0x15eB0x34	0x19fB0x34
0x17fB0x34	0x182B0x34
0x18cB0x34	0x182B0x34
0x1bcB0x19fB0x34	0x1b2B0x19fB0x34
0x1b2B0x19fB0x34	0x1bcB0x19fB0x34
0x1b2B0x19fB0x34	0x3384B0x19fB0x34
0x14bB0x50	0x19fB0x50
0x11cB0x50	0x14bB0x50
0x11cB0x50	0x154B0x50
0x154B0x50	0x16fB0x50
0x154B0x50	0x15eB0x50
0x19fB0x50	0x1b1B0x19fB0x50
0x16fB0x50	0x19fB0x50
0x16fB0x50	0x17fB0x50
0x182B0x50	0x19fB0x50
0x182B0x50	0x18cB0x50
0x15eB0x50	0x19fB0x50
0x17fB0x50	0x182B0x50
0x18cB0x50	0x182B0x50
0x1bcB0x19fB0x50	0x1b2B0x19fB0x50
0x1b2B0x19fB0x50	0x1bcB0x19fB0x50
0x1b2B0x19fB0x50	0x3384B0x19fB0x50
0x2c0B0x11	0x34
0x259B0x28dB0x11	0x29bB0x11
0x259B0x2b1B0x11	0x2c0B0x11
0x3361B0x34	0x50
0x3384B0x19fB0x34	0x3361B0x34
0x3361B0x50	0x66
0x3384B0x19fB0x50	0x3361B0x50
0x225B0x28dB0x11	0x229B0x28dB0x11
0x225B0x2b1B0x11	0x229B0x2b1B0x11
0x1b1B0x19fB0x34	0x1b2B0x19fB0x34
0x1b1B0x19fB0x50	0x1b2B0x19fB0x50
