0x40	0x3c	1
0x40	0x3d	0
0x1f	0x1c	1
0x1f	0x1d	0
0x4	0x0	1
0x4	0x2	0
0xf	0xc	0
0xf	0xc	1
0x7	0x5	0
0x15	0x12	1
0x15	0x14	0
0x1c	0x1a	0
0x26	0x1f	1
0x26	0x21	0
0x31	0x1f	1
0x31	0x2c	0
0x3c	0x1f	1
0x3c	0x37	0
0x47	0x1f	1
0x47	0x42	0
0x52	0x1f	1
0x52	0x4d	0
0x5d	0x1f	1
0x5d	0x58	0
0x68	0x1f	1
0x68	0x63	0
0x78	0x1f	1
0x78	0x73	0
0x83	0x1f	1
0x83	0x7e	0
0x8e	0x1f	1
0x8e	0x89	0
0x9e	0x1f	1
0x9e	0x99	0
0xa9	0x1f	1
0xa9	0xa4	0
0xb4	0x1f	1
0xb4	0xaf	0
0xbf	0x1f	1
0xbf	0xba	0
0xcf	0x1f	1
0xcf	0xca	0
0xda	0x1f	1
0xda	0xd5	0
0xe5	0x1f	1
0xe5	0xe0	0
0xf5	0x1f	1
0xf5	0xf0	0
0x100	0x1f	1
0x100	0xfb	0
0x10b	0x1f	1
0x10b	0x106	0
0x116	0x1f	1
0x116	0x111	0
0x121	0x1f	1
0x121	0x11c	0
0x131	0x1f	1
0x131	0x12c	0
0x13c	0x1f	1
0x13c	0x137	0
0x147	0x1f	1
0x147	0x142	0
0x157	0x1f	1
0x157	0x152	0
0x162	0x1f	1
0x162	0x15d	0
0x16d	0x1f	1
0x16d	0x168	0
0x178	0x1f	1
0x178	0x173	0
0x188	0x1f	1
0x188	0x183	0
0x193	0x1f	1
0x193	0x18e	0
0x19e	0x1f	1
0x19e	0x199	0
0x1d2	0x1ce	1
0x1d2	0x1d1	0
0x1d6	0x1d2	0
0x1d6	0x1d3	1
0x1d7	0x1d6	0
0x1e2	0x1ce	0
0x1f1	0x1ed	1
0x1f1	0x1f0	0
0x1f5	0x1f1	0
0x1f5	0x1f2	1
0x1f6	0x1f5	0
