0x0	0xc
0x0	0x10
0x1a	0x42c
0x1a	0x42f
0x66	0x82
0x66	0x86
0x10	0x1a
0x10	0x42c
0x46	0x66
0x86	0xcc
0x86	0xd0
0xd0	0xdb
0xd0	0xe4
0xe4	0xf6
0xe4	0xfa
0xfa	0x102
0xfa	0x106
0x106	0x120B0x106
0x3d8	0x64
0x30	0x42
0x30	0x46
0x120B0x106	0x177B0x120B0x106
0x259B0x120B0x106	0x27fB0x120B0x106
0x177B0x120B0x106	0x32fB0x177B0x120B0x106
0x189B0x120B0x106	0x18eB0x120B0x106
0x189B0x120B0x106	0x1daB0x120B0x106
0x1daB0x120B0x106	0x1f9B0x120B0x106
0x218B0x120B0x106	0x259B0x120B0x106
0x218B0x120B0x106	0x27aB0x120B0x106
0x1f9B0x120B0x106	0x218B0x120B0x106
0x1f9B0x120B0x106	0x202B0x120B0x106
0x27aB0x120B0x106	0x27fB0x120B0x106
0x27fB0x120B0x106	0x28aB0x120B0x106
0x27fB0x120B0x106	0x2d6B0x120B0x106
0x2d6B0x120B0x106	0x2deB0x120B0x106
0x2d6B0x120B0x106	0x3fdB0x120B0x106
0x2f2B0x120B0x106	0x2f9B0x120B0x106
0x2f2B0x120B0x106	0x422B0x120B0x106
0x202B0x120B0x106	0x1f9B0x120B0x106
0x2deB0x120B0x106	0x2eeB0x120B0x106
0x2deB0x120B0x106	0x2f2B0x120B0x106
0x32fB0x177B0x120B0x106	0x363B0x177B0x120B0x106
0x32fB0x177B0x120B0x106	0x35fB0x177B0x120B0x106
0x363B0x177B0x120B0x106	0x189B0x120B0x106
0x35fB0x177B0x120B0x106	0x363B0x177B0x120B0x106
0x172B0x106	0x3d8
0x3fdB0x120B0x106	0x172B0x106
0x422B0x120B0x106	0x172B0x106
