0x0	0x0	0
0x1f	0x1f	0
0x2	0x2	0
0x5	0x5	0
0x7	0x7	0
0x8	0x8	0
0xc	0xc	0
0x12	0x12	0
0x14	0x14	0
0x15	0x15	0
0x1a	0x1a	0
0x1c	0x1c	0
0x1d	0x1d	0
0x21	0x21	0
0x26	0x26	0
0x27	0x27	0
0x2c	0x2c	0
0x31	0x31	0
0x32	0x32	0
0x37	0x37	0
0x3c	0x3c	0
0x42	0x42	0
0x47	0x47	0
0x4d	0x4d	0
0x52	0x52	0
0x58	0x58	0
0x5d	0x5d	0
0x62	0x62	0
0x68	0x68	0
0x6d	0x6d	0
0x73	0x73	0
0x78	0x78	0
0x7e	0x7e	0
0x83	0x83	0
0x89	0x89	0
0x8e	0x8e	0
0x93	0x93	0
0x99	0x99	0
0x9e	0x9e	0
0x9f	0x9f	0
0xa4	0xa4	0
0xa9	0xa9	0
0xaf	0xaf	0
0xb4	0xb4	0
0xba	0xba	0
0xbf	0xbf	0
0xc5	0xc5	0
0xca	0xca	0
0xcf	0xcf	0
0xd5	0xd5	0
0xda	0xda	0
0xe0	0xe0	0
0xe5	0xe5	0
0xeb	0xeb	0
0xf0	0xf0	0
0xf6	0xf6	0
0xfb	0xfb	0
0x101	0x101	0
0x106	0x106	0
0x109	0x109	0
0x10c	0x10c	0
0x10d	0x10d	0
0x10f	0x10f	0
0x114	0x114	0
0x11b	0x11b	0
0x11e	0x11e	0
0x121	0x121	0
0x122	0x122	0
0x124	0x124	0
0x129	0x129	0
0x144	0x144	0
0x147	0x147	0
0x14a	0x14a	0
0x14b	0x14b	0
0x14d	0x14d	0
0x152	0x152	0
0x157	0x157	0
0x15a	0x15a	0
0x15d	0x15d	0
0x15e	0x15e	0
0x160	0x160	0
0x165	0x165	0
0x16a	0x16a	0
0x16d	0x16d	0
0x170	0x170	0
0x171	0x171	0
0x173	0x173	0
0x178	0x178	0
0x17d	0x17d	0
0x180	0x180	0
0x183	0x183	0
0x184	0x184	0
0x186	0x186	0
0x18b	0x18b	0
0x190	0x190	0
0x192	0x192	0
0x193	0x193	0
0x19d	0x19d	0
0x1a2	0x1a2	0
0x1a5	0x1a5	0
0x1a8	0x1a8	0
0x1a9	0x1a9	0
0x1ab	0x1ab	0
0x1b0	0x1b0	0
0x1b5	0x1b5	0
0x1b8	0x1b8	0
0x1bb	0x1bb	0
0x1bc	0x1bc	0
0x1be	0x1be	0
0x1c3	0x1c3	0
0x1d5	0x1d5	0
0x1d8	0x1d8	0
0x1db	0x1db	0
0x1dc	0x1dc	0
0x1de	0x1de	0
0x1e3	0x1e3	0
0x1e8	0x1e8	0
0x1ea	0x1ea	0
0x1eb	0x1eb	0
0x1f0	0x1f0	0
0x1f5	0x1f5	0
0x1f8	0x1f8	0
0x1fb	0x1fb	0
0x1fc	0x1fc	0
0x1fe	0x1fe	0
0x208	0x208	0
0x20a	0x20a	0
0x20b	0x20b	0
0x210	0x210	0
0x215	0x215	0
0x218	0x218	0
0x21d	0x21d	0
0x220	0x220	0
0x223	0x223	0
0x224	0x224	0
0x226	0x226	0
0x22b	0x22b	0
0x230	0x230	0
0x233	0x233	0
0x236	0x236	0
0x237	0x237	0
0x239	0x239	0
0x23e	0x23e	0
0x243	0x243	0
0x246	0x246	0
0x249	0x249	0
0x24a	0x24a	0
0x24c	0x24c	0
0x251	0x251	0
0x256	0x256	0
0x259	0x259	0
0x25c	0x25c	0
0x25d	0x25d	0
0x25f	0x25f	0
0x264	0x264	0
0x269	0x269	0
0x26c	0x26c	0
0x271	0x271	0
0x274	0x274	0
0x277	0x277	0
0x278	0x278	0
0x27a	0x27a	0
0x283	0x283	0
0x284	0x284	0
0x289	0x289	0
0x28d	0x28d	0
0x28f	0x28f	0
0x290	0x290	0
0x294	0x294	0
0x296	0x296	0
0x299	0x299	0
0x29b	0x29b	0
0x29c	0x29c	0
0x2a0	0x2a0	0
0x2ae	0x2ae	0
0x2af	0x2af	0
0x2b1	0x2b1	0
0x2b3	0x2b3	0
