0x40	0x40
0x0	0x0
0x20	0x20
0x4	0x4
0x2	0x2
0x5	0x5
0x7	0x7
0x9	0x9
0xb	0xb
0xe	0xe
0x10	0x10
0x12	0x12
0x14	0x14
0x15	0x15
0x16	0x16
0x19	0x19
0x1a	0x1a
0x1b	0x1b
0x1c	0x1c
0x22	0x22
0x24	0x24
0x26	0x26
0x29	0x29
0x2b	0x2b
0x2d	0x2d
0x2f	0x2f
0x30	0x30
0x31	0x31
0x34	0x34
0x35	0x35
0x36	0x36
0x37	0x37
0x3b	0x3b
0x3c	0x3c
0x3d	0x3d
0x41	0x41
0x46	0x46
0x48	0x48
0x49	0x49
0x4d	0x4d
0x53	0x53
0x54	0x54
0x5a	0x5a
0x5d	0x5d
0x5f	0x5f
0x61	0x61
0x63	0x63
0x69	0x69
0x6a	0x6a
0x6d	0x6d
0x70	0x70
0x72	0x72
0x74	0x74
0x89	0x89
0x8a	0x8a
0x8b	0x8b
0x8e	0x8e
0xa3	0xa3
0xa4	0xa4
0xa5	0xa5
0xa9	0xa9
0xaa	0xaa
0xac	0xac
0xae	0xae
0xb1	0xb1
0xb3	0xb3
0xb5	0xb5
0xca	0xca
0xcb	0xcb
0xcc	0xcc
0xcf	0xcf
0xe4	0xe4
0xe5	0xe5
0xe6	0xe6
0xeb	0xeb
0xee	0xee
0xf0	0xf0
0xf6	0xf6
0xfc	0xfc
0xfe	0xfe
0x100	0x100
0x102	0x102
0x105	0x105
0x107	0x107
0x109	0x109
0x10b	0x10b
0x10c	0x10c
0x10d	0x10d
0x110	0x110
0x111	0x111
0x112	0x112
0x113	0x113
0x118	0x118
0x11a	0x11a
0x11c	0x11c
0x11f	0x11f
0x121	0x121
0x123	0x123
0x12c	0x12c
0x12d	0x12d
0x12e	0x12e
0x131	0x131
0x14c	0x14c
0x14d	0x14d
0x14e	0x14e
0x154	0x154
0x219	0x219
0x21d	0x21d
0x220	0x220
0x223	0x223
0x15aS0x45	0x15a
0x15dS0x45	0x15d
0x160S0x45	0x160
0x161S0x45	0x161
0x1c8S0x45	0x1c8
0x1cdS0x45	0x1cd
0x16eS0x45	0x16e
0x16fS0x45	0x16f
0x170S0x45	0x170
0x166S0x45	0x166
0x168S0x45	0x168
0x16aS0x45	0x16a
0x175S0x45	0x175
0x177S0x45	0x177
0x179S0x45	0x179
0x17cS0x45	0x17c
0x17eS0x45	0x17e
0x180S0x45	0x180
0x195S0x45	0x195
0x196S0x45	0x196
0x197S0x45	0x197
0x19aS0x45	0x19a
0x1afS0x45	0x1af
0x1b0S0x45	0x1b0
0x1b1S0x45	0x1b1
0x1b6S0x45	0x1b6
0x1b8S0x45	0x1b8
0x1bbS0x45	0x1bb
0x1bdS0x45	0x1bd
0x1bfS0x45	0x1bf
0x1e4S0x1c4S0x45	0x1e4
0x1e8S0x1c4S0x45	0x1e8
0x1ebS0x1c4S0x45	0x1eb
0x1edS0x1c4S0x45	0x1ed
0x1efS0x1c4S0x45	0x1ef
0x204S0x1c4S0x45	0x204
0x205S0x1c4S0x45	0x205
0x206S0x1c4S0x45	0x206
0x20aS0x1c4S0x45	0x20a
0x20cS0x1c4S0x45	0x20c
0x20dS0x1c4S0x45	0x20d
0x1d6S0x1c4S0x45	0x1d6
0x1deS0x1c4S0x45	0x1de
0x1dfS0x1c4S0x45	0x1df
0x1e0S0x1c4S0x45	0x1e0
0xf9	0xf9
0x157	0x157
0x225	0x225
0x44	0x44
0x51	0x51
0x222	0x222
0x56	0x56
0x1e	0x1e
0x39	0x39
0xa7	0xa7
0xe8	0xe8
0x115	0x115
0x150	0x150
0x164S0x45	0x164
0x1d0S0x45	0x1d0
0x173S0x45	0x173
0x1d4S0x45	0x1d4
0x1c2S0x45	0x1c2
0x1b3S0x45	0x1b3
0x210S0x1c4S0x45	0x210
0x208S0x1c4S0x45	0x208
0x217S0x1c4S0x45	0x217
0x214S0x1c4S0x45	0x214
0x1e3S0x1c4S0x45	0x1e3
