0x0	__function_selector__
0x3c2	()
0x3c2	fallback()
0x3c7	isExchange(address)
0x40c	setSPImplementation(address)
0x42e	getProcessingFees()
0x451	reimburse(address,uint256)
0x471	setValidator(address)
0x491	claimProcessingFees()
0x4a6	companyFeeReimbursement()
0x4bc	rescueFee()
0x4d1	setForeignFactory(address)
0x4f1	changeExchangeAddress(address,bool)
0x511	contributeWithEtherBehalf(address)
0x524	isSystem(address)
0x554	validator()
0x58c	setSystem(address,bool)
0x5ac	getColletedFees()
0x5c1	getPairVars(uint256)
0x5fc	claimToken(address,address,address,address,uint128,uint128,uint256,uint256,uint256)
0x61c	balanceCallback(address,uint256)
0x63c	pairIDCounter()
0x652	claimRequest(address)
0x743	balanceOf(address)
0x779	foreignFactory()
0x799	getPairID(address,address)
0x7d1	reimbursementVault()
0x7f1	auction()
0x811	cancelGasReimbursement()
0x827	cancel(address,address,address,uint256)
0x83a	setRateDiffLimit(uint256)
0x85a	owner()
0x878	claimTokenBehalf(address,address,address,address,bool,uint128,uint128,uint256)
0x898	setProcessingFee(uint256)
0x8b8	claimFee()
0x8cd	isLiquidityProvider(address)
0x8fd	rateDiffLimit()
0x913	companyFee()
0x929	getHashAddress(address,address,address,address)
0x949	balancesCallback(address,uint256,uint256,uint256)
0x969	cancelRequest(address)
0x9e6	companySPFee()
0x9fc	feeReceiver()
0xa1c	getPairByID(uint256)
0xa7d	isExcludedSender(address)
0xaad	setAuction(address)
0xacd	claimInvestmentBehalf(address,address,uint128,uint128,uint256)
0xaed	totalSupply(uint256)
0xb1a	initialize(address)
0xb3a	setReimbursementContractAndVault(address,address)
0xb5a	getBalance(address,address,address,address)
0xb7a	createPair(address,uint256,address,uint256)
0xb9a	SPImplementation()
0xbba	addSwapProvider(address,address,address,address,uint256)
0xbda	decimals(address)
0xc07	changeExcludedAddress(address,bool)
0xc27	processingFee()
0xc3d	swap(address,address,address,uint256,address,bool,uint128,uint128,uint256)
0xc50	setCompanySPFee(uint256)
0xc70	donate()
0xc78	setFeeReceiver(address)
0xc98	contractSmart()
0xcb8	transferOwnership(address)
0xcd8	setCompanyFee(uint256)
0xcf8	swapGasReimbursement()
0xd0e	cancelBehalf(address,address,address,address,uint256)
0xd2e	setReimbursementPercentage(uint256,uint256)
0xdc5	0xdc5
0xddb	0xddb
0xef5	0xef5
0xf54	0xf54
0xfe4	0xfe4
0x1101	0x1101
0x134c	0x134c
0x135d	0x135d
0x18ac	0x18ac
0x1aac	0x1aac
0x1ae6	0x1ae6
0x1d85	0x1d85
0x23cb	0x23cb
0x243f	0x243f
0x2508	0x2508
0x2a40	0x2a40
0x2b7e	0x2b7e
0x2bdf	0x2bdf
0x2c02	0x2c02
0x30bf	0x30bf
0x3558	0x3558
0x3c9a	0x3c9a
0x3d32	0x3d32
0x3e62	0x3e62
0x4313	0x4313
0x44ad	0x44ad
0x44d4	0x44d4
0x457e	0x457e
0x4692	0x4692
0x46a9	0x46a9
0x46c6	0x46c6
0x46e3	0x46e3
0x471c	0x471c
0x48ad	0x48ad
0x4a55	0x4a55
0x4a83	0x4a83
0x4b22	0x4b22
0x4b3f	0x4b3f
0x4b58	0x4b58
0x4b93	0x4b93
0x4bce	0x4bce
0x4c2a	0x4c2a
0x4c4d	0x4c4d
0x4c84	0x4c84
0x4cb9	0x4cb9
0x4ce1	0x4ce1
0x4cf9	0x4cf9
0x4d1b	0x4d1b
0x4d5e	0x4d5e
0x4e06	0x4e06
0x4e25	0x4e25
0x4e3c	0x4e3c
0x4e83	0x4e83
0x4e9b	0x4e9b
